lat,lon,ratedPowerKW
52.67026,13.28611,7.4
52.67026,13.28611,22
52.604,13.368,50
52.604,13.368,50
52.604,13.368,43
52.68851,13.28299,22
52.60507,13.31357,3.7
52.83144,13.75892,22
52.82613,13.55974,22
52.66814,13.56014,22
52.82772,13.79059,22
52.83301,13.76473,22
52.76551,13.63147,22
52.77647,13.70237,22
52.63715,13.7378,22
52.77623,13.70278,22
52.68542,13.6005,22
52.68156,13.59253,22
52.82445,13.78258,22
52.83363,13.76374,22
52.67574,13.58756,22
52.83318,13.79726,22
52.82599,13.55963,22
52.62073,13.54162,250
52.75421,13.7882,22
52.68594,13.56902,50
52.68594,13.56902,43
52.68594,13.56902,50
52.83294,13.76844,22
52.42372,13.55948,50
52.42372,13.55948,22
52.42372,13.55948,50
52.4521,13.52346,11
52.4316,13.51511,22
52.39919,13.5611,11
52.46055,13.51982,22
52.36375,13.51408,22
52.47648,13.60076,22
52.42293,13.52825,22
52.42293,13.52825,50
52.39866,13.54595,22
52.39866,13.54595,90
52.39866,13.54595,90
52.39866,13.54595,43
52.42888,13.53856,22
52.4611,13.51922,11
52.45715,13.54024,22
52.42565,13.57484,11
52.43244,13.53832,22
52.45163,13.5835,11
52.42539,13.58593,3.7
52.37049,13.52718,50
52.37049,13.52718,22
52.37049,13.52718,50
52.45795,13.52674,50
52.45795,13.52674,50
52.45795,13.52674,43
52.3636,13.51327,22
52.4571,13.57847,11
52.4295,13.53,11
52.42776,13.54415,22
52.39583,13.51693,22
52.4276,13.5194,90
52.47648,13.60076,22
52.43165,13.51518,22
52.43049,13.53345,22
52.42867,13.52944,22
52.396,13.57533,22
52.45648,13.58147,11
52.4554,13.52553,22
52.4554,13.52553,11
52.37749,13.54159,11
52.39032,13.52041,22
52.45783,13.57966,22
52.43132,13.5375,11
52.42726,13.5447,22
52.43258,13.52769,11
52.39045,13.51666,22
52.43138,13.5228,22
52.40011,13.57265,22
52.45744,13.58056,11
52.50388,13.63297,90
52.52836,13.51972,22
52.51091,13.5877,22
52.56963,13.56671,22
52.5072,13.55564,
52.51723,13.63143,3.7
52.53435,13.51285,22.2
52.53435,13.51285,25
52.50466,13.61636,22
52.54436,13.52017,22
52.48161,13.52631,22
52.50552,13.5669,3.7
52.5422,13.5433,22
52.52764,13.53259,22
52.52764,13.53259,50
52.50949,13.56229,22
52.53021,13.51975,22
52.51124,13.58745,22
52.5536,13.5431,3.7
52.55543,13.56666,11
52.50934,13.56455,22
52.54071,13.63809,22
52.54071,13.63809,22
52.54071,13.63809,90
52.54071,13.63809,90
52.5377,13.60504,11
52.49009,13.60669,50
52.49009,13.60669,22
52.49009,13.60669,50
52.49009,13.60669,22
52.49009,13.60669,43
52.49009,13.60669,43
52.5056,13.51362,22
52.50715,13.55578,11
52.5073,13.5647,90
52.56963,13.56671,22
52.49186,13.52497,11
52.54864,13.59913,22
52.50756,13.59355,22
52.50576,13.6068,50
52.50576,13.6068,90
52.57351,13.56039,22
52.48304,13.5274,11
52.57618,13.57545,22
52.52169,13.58581,22
52.49483,13.52264,50
52.49483,13.52264,22
52.49483,13.52264,50
52.49483,13.52264,22
52.49483,13.52264,43
52.49483,13.52264,43
52.54058,13.57436,22
52.49232,13.52505,22
52.51389,13.55432,22
52.48113,13.52655,22
52.48476,13.51958,11
52.52426,13.59064,
52.5049,13.61675,50
52.5049,13.61675,50
52.5049,13.61675,43
52.51371,13.55423,22
52.50588,13.51345,22
52.54436,13.52017,22
52.54195,13.57083,3.7
52.52965,13.52091,22
52.54955,13.59696,22
52.52148,13.58623,22
52.54067,13.57429,22
52.51298,13.61185,22
52.54199,13.54387,22
52.51283,13.61204,22
52.53437,13.51782,11
52.54271,13.54241,11
52.53711,13.60207,11
52.51284,13.61218,22
52.48919,13.78412,50
52.48919,13.78412,22
52.4972,13.74361,50
52.4972,13.74361,43
52.4972,13.74361,50
52.54221,13.68971,90
52.54221,13.68971,90
52.50033,13.73503,90
52.50033,13.73503,50
52.49684,13.74829,43
52.49684,13.74829,90
52.49684,13.74829,90
52.54409,13.69243,90
52.54409,13.69243,90
52.50108,13.73229,50
52.50108,13.73229,22
52.50108,13.73229,50
52.5209,13.69959,22
52.42888,13.73953,25
52.42459,13.75199,22
52.47129,13.78453,22
52.47264,13.73822,50
52.47264,13.73822,43
52.47264,13.73822,50
53.11859,13.50433,22
52.84123,13.7676,22
52.84857,13.68983,50
52.84857,13.68983,22
52.895,13.25893,22
52.89288,13.2586,11
52.98646,13.29145,50
52.98646,13.29145,22
53.11859,13.50433,22
53.11191,13.53057,22
53.11761,13.49823,22
53.2101,13.31533,22
52.90445,13.53689,22
53.21921,13.29207,11
53.12131,13.50163,22
53.12074,13.5026,22
52.8643,13.39687,22
53.10375,13.52277,22
53.11571,13.47624,22
52.97853,13.31783,22
52.84048,13.73465,22
52.895,13.25893,22
52.84974,13.68662,50
52.84974,13.68662,43
52.84974,13.68662,50
52.84825,13.69163,22
52.84825,13.69163,22
53.0547,14.2837,22
53.06578,14.25094,22
53.05899,14.29507,22
53.01806,14.00458,11
53.05761,14.295,22
53.01492,14.00291,22
53.0577,14.29421,22
53.23468,13.9865,150
53.23468,13.9865,150
53.31182,13.85345,22
53.06818,14.27027,22
53.06142,14.28163,22
52.89347,13.88353,22
53.3052,13.88186,22
53.06835,14.24381,22
53.31157,13.85754,22
53.06366,14.27891,22
53.08117,14.31589,22
53.06775,14.26995,22
53.05809,14.28299,22
52.84809,13.94249,22
53.30533,13.88153,22
52.89247,13.88552,22
53.06108,14.28394,22
53.06221,14.26632,22
53.01302,13.9936,90
53.01214,14.22303,22
53.06079,14.28726,22
53.07016,14.2609,22
52.87491,13.82054,22
53.21039,14.00443,50
53.21039,14.00443,43
53.21039,14.00443,50
52.86352,14.04649,22
53.07002,14.26097,22
53.06664,14.25715,22
53.06801,14.2441,22
53.0599,14.28414,22
52.83881,13.81666,22
53.05496,14.2898,22
53.06439,14.25573,22
53.01806,14.00458,22
53.01203,14.22327,22
53.06756,14.29422,22
53.0562,14.2795,22
53.30978,13.86267,22
52.92253,14.11076,22
53.05346,14.2744,22
53.06762,14.29373,22
52.94872,14.10799,22
53.06244,14.29056,22
53.29335,13.87076,22
52.57208,13.90224,22
52.57025,13.89428,22
52.78537,14.03556,22
52.37215,14.07372,90
52.36493,14.06101,22
52.83185,13.81857,22
52.58633,13.91805,22
52.53302,13.83526,22
52.83121,13.81942,22
52.82693,13.80602,22
52.57251,13.90272,50
52.57251,13.90272,22
52.57561,13.87873,22
52.57709,13.88638,22
52.83471,13.81568,22
52.42653,13.82237,22
52.56967,13.89316,22
52.59053,13.90827,22
52.59204,14.23237,50
52.59204,14.23237,22
52.78504,14.03405,22
52.57582,13.882,22
52.83396,13.81775,22
52.5961,13.89237,11
52.71423,14.13265,22
52.37752,14.07924,22
52.77328,14.05639,11
51.69593,13.6466,22
51.69593,13.6466,22
51.69303,13.22887,50
51.69303,13.22887,22
51.69303,13.22887,50
51.46612,13.49584,50
51.46612,13.49584,11
51.5866,13.23585,22
51.5866,13.23585,25
51.5866,13.23585,25
51.59951,13.30437,22
51.59951,13.30437,90
51.46497,13.53838,22
51.85322,13.71731,22
51.58804,13.24914,50
51.58804,13.24914,22
51.6348,13.72513,50
51.6348,13.72513,22
51.6348,13.72513,50
51.46497,13.53838,22
51.49397,13.7594,22
51.51496,13.3933,22
51.46576,13.49942,11
51.81181,13.75731,22
51.69608,13.64938,22
51.6772,13.22697,50
51.6772,13.22697,22
51.48568,13.48523,22
51.46482,13.52544,22
51.46482,13.52544,22
51.45806,13.52381,22
51.45899,13.51924,22
51.51497,13.39333,22
52.31248,13.63279,22
52.24951,13.24515,22
52.34797,13.62949,11
52.30268,13.25482,50
52.30268,13.25482,22
52.30268,13.25482,22
52.30268,13.25482,90
52.31141,13.2591,11
52.35071,13.62931,11
52.29688,13.63088,22
52.31818,13.49471,90
52.0462,13.50135,22
52.21011,13.60788,90
52.21011,13.60788,90
52.20756,13.60755,90
52.20756,13.60755,90
52.23429,13.44699,11
52.31914,13.25514,22
52.29464,13.62135,50
52.29464,13.62135,43
52.29464,13.62135,50
51.89004,13.30345,22
52.30256,13.25475,50
52.30256,13.25475,7.4
52.30256,13.25475,7.4
52.29889,13.28167,22
52.29688,13.63088,22
52.30906,13.31376,175
52.30906,13.31376,90
52.30028,13.2775,22
51.94817,13.78638,50
51.94817,13.78638,120
51.94817,13.78638,43
51.94817,13.78638,50
52.12345,13.63808,50
52.12345,13.63808,43
52.12345,13.63808,50
52.33288,13.63922,22
52.29687,13.63088,22
52.31982,13.29089,50
52.31982,13.29089,43
52.31982,13.29089,50
52.35086,13.28594,22
52.29373,13.2704,22
52.29973,13.28139,22
51.99044,13.35976,22
52.2933,13.2728,50
52.2933,13.2728,22
52.31249,13.65077,50
52.31249,13.65077,43
52.31249,13.65077,50
52.02809,13.57678,22
52.30957,13.44575,120
52.30957,13.44575,120
51.89002,13.30347,22
52.35764,13.41146,22
52.35764,13.41146,22
52.35764,13.41146,90
52.35764,13.41146,50
52.32111,13.2515,
52.0278,13.5778,22
52.31775,13.49628,120
52.28834,13.62748,22
52.22538,13.44415,22
52.31803,13.44861,50
52.31803,13.44861,22
52.30916,13.31364,120
52.30916,13.31364,120
52.24185,13.6355,22
52.32111,13.25155,
52.3173,13.2311,11
52.35523,13.30788,22
52.31763,13.44794,11
52.31763,13.44794,25
52.29896,13.2667,11
52.29896,13.2667,
52.30258,13.27579,22
52.30077,13.26115,11
52.31956,13.25301,22
52.30295,13.28571,22
52.28481,14.06454,22
51.92818,14.09473,22
52.16524,14.23884,11
52.24854,14.06932,22
52.29417,14.06604,11
51.93919,13.89382,50
51.93919,13.89382,50
51.93919,13.89382,
51.93589,13.89255,22
51.93589,13.89255,22
52.17649,14.25039,25
52.17649,14.25039,
52.17687,14.24909,11
52.25401,13.93306,22
52.02889,13.88897,22
51.93951,13.92361,22
52.29156,14.06091,22
51.954,13.88305,22
52.25977,13.96156,22
52.29213,14.04547,22
52.17203,14.24945,11
52.27423,14.3843,22
52.33716,14.07211,50
52.33716,14.07211,22
51.93917,13.89381,22
51.93917,13.89381,50
51.93917,13.89381,50
52.17258,14.24523,11
52.1726,14.24674,11
52.1726,14.24674,3.7
52.33703,14.06946,22
52.33703,14.06946,90
52.33703,14.06946,50
51.94221,13.89162,22
51.94851,13.91807,50
51.94851,13.91807,22
52.17406,14.24177,11
52.25959,14.07185,22
51.84272,14.10821,11
51.75072,14.27743,50
51.75072,14.27743,22
51.84306,14.127,11
51.83713,14.14054,22
51.439,14.24337,22
51.83168,14.14887,22
51.42719,14.2359,90
51.56778,13.92783,90
51.56778,13.92783,90
51.84393,14.12635,22
51.4345,14.24451,22
51.86047,13.95241,22
51.52052,14.0,11
51.52052,14.0,22
51.83897,14.14906,22
51.46113,14.0978,22
51.46113,14.0978,22
51.54003,13.89198,22
51.74927,14.32559,11
51.71787,14.28852,50
51.71787,14.28852,22
51.71787,14.28852,50
51.71609,14.33628,50
51.71609,14.33628,43
51.71609,14.33628,50
51.83167,14.14887,22
51.761,14.3489,90
51.761,14.3489,50
51.84994,13.90696,50
51.84994,13.90696,90
51.84994,13.90696,43
51.84994,13.90696,50
51.57626,14.01014,22
51.57626,14.01014,50
51.57626,14.01014,50
51.78649,14.33044,22
51.44577,14.26478,11
51.47462,13.85725,22
51.77915,14.32065,22
51.57313,14.37827,22
51.74489,13.95807,22
51.5358,13.91472,50
51.5358,13.91472,43
51.5358,13.91472,50
51.56462,14.37647,22
51.71796,14.31774,90
51.71796,14.31774,50
51.57324,14.37899,22
51.5599,13.9222,150
51.5599,13.9222,50
51.7621,14.3407,22
51.8554,13.95076,22
51.55985,13.92211,90
51.55985,13.92211,90
51.57626,14.01014,50
51.57626,14.01014,
51.84917,14.10367,22
51.57626,14.01014,22
51.57626,14.01014,50
51.74868,14.32809,50
51.74868,14.32809,22
51.74868,14.32809,50
51.43808,14.23837,22
51.75641,14.36915,11
51.8565,14.20796,22
51.43967,14.23959,22
51.55888,14.3584,22
51.52045,14.01297,50
51.52045,14.01297,22
51.43788,14.23896,22
51.43788,14.23896,22
51.57074,14.37015,22
51.52849,14.01434,22
51.84276,14.10488,22
51.75639,14.32189,22
51.74489,13.95807,22
51.77292,14.34174,11
51.71735,14.31984,22
51.51357,14.04228,11
51.71492,14.31752,22
51.86877,13.96157,22
51.74491,13.95804,22
51.75181,14.19789,22
51.86874,13.97349,22
51.43844,14.26192,22
51.78364,14.31881,22
51.58607,14.00145,22
51.43509,14.2416,22
47.68649,9.83175,3.7
47.68649,9.83175,22
47.77024,9.89151,50
47.77024,9.89151,50
47.77024,9.89151,22
47.6484,9.98632,22
47.69764,9.82471,11
47.69764,9.82471,22
47.82255,10.00729,50
47.82255,10.00729,50
47.82255,10.00729,22
47.77534,9.76604,11
47.60477,9.89128,22
47.75694,9.91313,
47.75694,9.91313,22
47.7884,9.88058,
47.7884,9.88058,22
47.68427,9.82874,50
47.68427,9.82874,50
47.68427,9.82874,
47.82142,9.79434,3.7
47.82142,9.79434,22
47.82222,10.01006,50
47.82222,10.01006,22
47.68646,9.83504,
47.68646,9.83504,22
47.72992,9.8801,22
47.69648,9.82339,50
47.69648,9.82339,50
47.69648,9.82339,
47.78853,9.88073,22
47.62658,9.8346,22
47.62902,9.90256,22
47.69477,9.82834,50
47.69477,9.82834,90
47.68698,9.83522,3.7
47.68698,9.83522,22
47.62942,9.95321,22
47.62878,10.00961,22
47.69276,9.84418,3.7
47.69276,9.84418,22
47.61669,9.96179,22
47.63995,9.76187,50
47.63995,9.76187,50
47.63995,9.76187,
47.63007,9.95218,50
47.63007,9.95218,22
47.6876,9.83834,50
47.6876,9.83834,50
47.6876,9.83834,22
47.68966,9.82798,
47.68966,9.82798,22
47.62058,9.9531,22
47.82198,9.79772,
47.82198,9.79772,22
47.70844,9.74838,3.7
47.70844,9.74838,22
47.75697,9.91331,3.7
47.75697,9.91331,22
47.92536,9.75881,3.7
47.92536,9.75881,22
47.97516,9.94165,3.7
47.97516,9.94165,22
47.92522,9.75177,22
47.91699,9.76267,22
47.90016,9.7221,50
47.90016,9.7221,22
47.85445,9.89737,22
48.07339,9.94828,50
48.07339,9.94828,22
47.91052,9.90003,22
48.06429,9.83014,3.7
48.06429,9.83014,22
47.85219,9.74463,50
47.85219,9.74463,22
48.00015,9.8914,50
48.00015,9.8914,22
47.98698,9.77176,50
47.98698,9.77176,50
47.98698,9.77176,
47.91395,9.74155,22
47.90788,9.89761,
47.90788,9.89761,22
48.00255,9.82368,22
47.97486,9.94,
47.97486,9.94,22
48.07113,9.94765,3.7
48.07113,9.94765,22
47.91933,9.76019,50
47.91933,9.76019,11
47.91933,9.76019,50
47.9257,9.74042,22
48.07532,9.82196,50
48.07532,9.82196,50
48.07532,9.82196,22
47.925,9.75226,22
47.90765,9.89786,3.7
47.90765,9.89786,22
47.92841,9.75722,22
48.06948,9.95333,50
48.06948,9.95333,50
48.06948,9.95333,22
48.01868,10.27039,90
48.01868,10.27039,50
48.01868,10.27039,90
48.01868,10.27039,22
48.01868,10.27039,
48.04216,10.08191,3.7
48.04216,10.08191,22
47.87838,10.22771,22
47.88978,10.2683,22
48.01365,10.03105,3.7
48.01365,10.03105,22
47.99502,10.16669,22
47.983,10.18624,22
47.9959,10.18394,22
47.93938,10.08975,22
47.983,10.18624,22
47.98561,10.17695,22
47.99015,10.23015,90
47.99015,10.23015,
47.99015,10.23015,22
47.99015,10.23015,90
47.94283,10.29989,3.7
47.94283,10.29989,22
47.88605,10.24981,22
47.98871,10.17194,22
47.88525,10.24981,22
47.94502,10.23865,22
47.99942,10.15255,90
48.00228,10.16722,50
48.00228,10.16722,43
48.00228,10.16722,50
47.97224,10.18499,50
47.97224,10.18499,43
47.97224,10.18499,50
47.99598,10.18386,22
47.87453,10.22033,
47.87453,10.22033,22
47.94283,10.29981,
47.94283,10.29981,22
48.04255,10.08125,3.7
48.04255,10.08125,22
47.94174,10.30046,22
47.98872,10.23116,50
47.98872,10.23116,43
47.98872,10.23116,120
47.98872,10.23116,22
47.98872,10.23116,50
47.99893,10.1519,50
47.99893,10.1519,43
47.99893,10.1519,22
47.99893,10.1519,50
47.88967,10.26608,22
47.84745,10.28296,50
47.84745,10.28296,
47.84745,10.28296,50
47.99388,10.13471,22
47.88038,10.04058,50
47.88038,10.04058,43
47.88038,10.04058,50
47.88038,10.04058,90
47.98704,10.20969,22
47.84821,10.28084,50
47.84821,10.28084,
47.84821,10.28084,90
47.84821,10.28084,50
47.99599,10.18397,22
47.88967,10.26608,22
47.9831,10.1863,22
47.98745,10.18333,22
47.9418,10.30025,22
47.8702,10.22353,11
47.9234,10.20894,50
47.9234,10.20894,22
47.9234,10.20894,50
48.00129,10.16884,2.8
48.00223,10.155,22
47.66,10.04732,11
47.82765,10.02395,3.7
47.82765,10.02395,22
47.80547,10.21337,
47.80547,10.21337,22
47.69239,10.04105,3.7
47.69239,10.04105,22
47.71615,10.29416,22
47.69734,10.23934,22
47.65287,10.0549,22
47.79719,10.26975,22
47.71612,10.28406,22
47.7197,10.29219,22
47.81218,10.30157,22
47.81218,10.30157,11
47.72649,10.25215,11
47.69467,10.03993,3.7
47.69467,10.03993,22
47.82736,10.01529,11
47.64887,10.29428,50
47.64887,10.29428,43
47.64887,10.29428,50
47.78793,10.05634,22
47.82619,10.01674,11
47.82619,10.01674,22
47.6825,10.04044,50
47.6825,10.04044,50
47.6825,10.04044,22
47.82777,10.01369,50
47.82777,10.01369,22
47.71682,10.29607,22
47.69623,10.23933,22
47.69937,10.22904,22
47.65284,10.05109,22
47.83361,10.02497,50
47.83361,10.02497,50
47.83361,10.02497,
47.82321,10.01373,50
47.82321,10.01373,50
47.82321,10.01373,22
47.79719,10.26975,11
47.65296,10.05552,22
47.74547,10.23246,22
48.17502,9.97378,3.7
48.17502,9.97378,22
48.09871,9.76677,22
48.08006,9.80523,50
48.08006,9.80523,22
48.09645,9.78578,
48.09645,9.78578,22
48.08258,9.77853,22
48.2302,9.88539,22
48.28386,9.72899,3.7
48.28386,9.72899,22
48.27186,9.73015,22
48.09727,9.79161,22
48.28114,9.72008,3.7
48.28114,9.72008,22
48.10214,9.79131,22
48.26184,9.73561,22
48.23046,9.88799,3.7
48.23046,9.88799,22
48.08567,9.7982,22
48.17622,9.97541,11
48.10493,9.77394,22
48.27179,9.73035,22
48.17491,9.97414,
48.17491,9.97414,22
48.11033,9.94446,22
48.30246,9.97992,22
48.10042,9.79097,
48.10042,9.79097,22
48.2263,9.87931,22
48.28407,9.72054,50
48.28407,9.72054,43
48.28407,9.72054,50
48.10743,9.79408,22
48.1037,9.79568,11
48.26253,9.73506,22
48.10354,9.80705,22
48.12186,9.96081,3.7
48.12186,9.96081,22
48.17386,9.79471,3.7
48.17386,9.79471,22
48.12962,9.797,22
48.22644,9.87946,22
48.28306,9.72818,22
48.10071,9.77088,22
48.09464,9.79304,22
48.28462,9.72145,25
48.28462,9.72145,25
48.28462,9.72145,11
48.24136,9.86639,22
48.29997,10.0011,22
48.09994,9.79032,3.7
48.09994,9.79032,22
48.2838,9.73023,22
48.09959,9.79362,22
48.09134,9.77612,22
48.24125,9.8833,50
48.24125,9.8833,22
48.30177,9.83212,22
48.12217,9.96105,
48.12217,9.96105,22
48.29954,9.99066,50
48.29954,9.99066,43
48.29954,9.99066,50
48.09733,9.79053,22
48.1015,9.79174,22
48.09942,9.79356,22
48.37425,9.73323,3.7
48.37425,9.73323,22
48.41347,9.78615,22
48.41277,9.78178,22
48.40823,9.79037,
48.40823,9.79037,22
48.40311,9.77883,22
48.4135,9.78623,22
48.39867,9.80664,22
48.37557,9.73365,50
48.37557,9.73365,43
48.37557,9.73365,50
48.36949,9.80845,22
48.41824,9.74879,22
48.46448,9.76046,
48.46448,9.76046,22
48.43682,9.82006,22
48.49015,9.86175,3.7
48.49015,9.86175,22
48.51338,9.85097,3.7
48.51338,9.85097,22
48.46344,9.75215,11
48.46344,9.75215,2.8
48.46344,9.75215,22
48.52065,9.80668,90
48.52065,9.80668,22
48.52065,9.80668,90
48.52127,9.80628,50
48.52127,9.80628,22
48.51624,9.75936,90
48.51624,9.75936,90
48.48317,9.98624,22
48.51797,9.90699,11
48.51918,9.95409,22
48.55231,9.99675,22
48.46725,9.94029,11
48.46725,9.94029,
48.48231,9.91135,22
48.44549,9.98745,22
48.46505,9.94163,22
48.46817,9.94097,3.7
48.46817,9.94097,11
48.53521,9.9244,22
48.48049,9.97996,
48.48049,9.97996,22
48.46229,9.94831,
48.46229,9.94831,50
48.4424,9.98638,11
48.4424,9.98638,
48.48139,9.9799,3.7
48.48139,9.9799,22
48.46463,9.94159,3.7
48.46463,9.94159,22
48.45509,9.91136,3.7
48.45509,9.91136,22
48.43793,9.94356,22
48.44243,9.98617,3.7
48.44243,9.98617,11
48.33494,9.93624,3.7
48.33494,9.93624,11
48.35257,9.89585,3.7
48.35257,9.89585,11
48.36115,9.88031,22
48.32843,9.88175,3.7
48.32843,9.88175,22
48.33475,9.93674,11
48.33475,9.93674,
48.36115,9.88031,
48.36115,9.88031,22
48.36115,9.88031,22
48.32778,9.89547,22
48.35263,9.89618,11
48.35263,9.89618,
48.38186,9.89659,3.7
48.38186,9.89659,11
48.41716,9.91918,3.7
48.41716,9.91918,22
48.42027,9.93521,22
48.42332,9.93717,22
48.38154,9.89643,11
48.38154,9.89643,
48.4193,9.93469,22
48.42332,9.93717,22
48.41574,9.91868,22
48.4228,9.93715,11
48.4228,9.93715,
48.42118,9.93536,22
48.39601,9.9811,3.7
48.39601,9.9811,11
48.40043,9.9882,3.7
48.40043,9.9882,11
48.40871,9.9975,11
48.40871,9.9975,
48.43302,9.96843,11
48.43302,9.96843,
48.42177,10.00772,3.7
48.42177,10.00772,11
48.38709,9.96711,11
48.38709,9.96711,
48.39389,10.00391,50
48.39389,10.00391,43
48.39389,10.00391,50
48.40825,9.99642,3.7
48.40825,9.99642,11
48.39772,9.99299,22
48.40103,9.94947,11
48.40103,9.94947,
48.38085,10.0047,
48.38085,10.0047,11
48.40985,9.94069,3.7
48.40985,9.94069,11
48.42583,9.95913,11
48.42583,9.95913,
48.399,9.95627,50
48.399,9.95627,22
48.40185,9.99242,7.4
48.43296,9.9685,3.7
48.43296,9.9685,11
48.39292,9.99591,
48.39292,9.99591,11
48.39251,9.98429,3.7
48.39251,9.98429,11
48.39685,9.9955,43
48.39685,9.9955,50
48.39685,9.9955,50
48.40159,10.00247,22
48.38099,10.00394,3.7
48.38099,10.00394,11
48.41388,9.94946,11
48.41388,9.94946,
48.39713,9.99075,11
48.39713,9.99075,
48.42472,9.95289,22
48.38937,9.9483,11
48.38937,9.9483,
48.4027,9.94565,50
48.4027,9.94565,50
48.4027,9.94565,22
48.37998,10.0083,3.7
48.37998,10.0083,11
48.38433,9.98454,
48.38433,9.98454,11
48.40994,9.94093,11
48.40994,9.94093,
48.40757,9.95578,11
48.40757,9.95578,
48.39667,9.98112,11
48.39667,9.98112,
48.40106,9.94934,3.7
48.40106,9.94934,11
48.41182,10.01059,3.7
48.41182,10.01059,11
48.40408,10.0,11
48.40359,9.97606,25
48.40359,9.97606,22
48.40359,9.97606,25
48.39395,10.0041,50
48.39395,10.0041,43
48.39395,10.0041,50
48.39393,9.96345,11
48.39393,9.96345,
48.39754,9.9963,3.7
48.39754,9.9963,11
48.40045,9.99361,43
48.40045,9.99361,50
48.40045,9.99361,50
48.39175,10.00153,
48.39175,10.00153,11
48.40246,9.98598,22
48.40228,9.99952,11
48.40228,9.99952,
48.40278,9.99456,11
48.40278,9.99456,
48.38037,10.00905,
48.38037,10.00905,11
48.40153,10.00273,22
48.42241,9.94682,11
48.39907,9.95814,11
48.39907,9.95814,
48.39986,9.96953,11
48.39986,9.96953,
48.39175,10.00153,3.7
48.39175,10.00153,11
48.40492,9.98621,43
48.40492,9.98621,50
48.40492,9.98621,50
48.4009,9.97008,3.7
48.4009,9.97008,11
48.40272,9.99479,3.7
48.40272,9.99479,11
48.38487,9.98576,3.7
48.38487,9.98576,11
48.41399,9.94964,3.7
48.41399,9.94964,11
48.39713,9.99076,3.7
48.39713,9.99076,11
48.39507,9.97136,22
48.39389,10.00392,50
48.39389,10.00392,22
48.39389,10.00392,50
48.40764,9.95587,3.7
48.40764,9.95587,11
48.42164,10.0078,11
48.42164,10.0078,
48.3984,9.98122,22
48.39925,9.95705,3.7
48.39925,9.95705,11
48.39278,9.99566,3.7
48.39278,9.99566,11
48.4004,9.98467,22
48.39789,9.98471,43
48.39789,9.98471,50
48.39789,9.98471,50
48.40145,9.97926,22
48.40039,9.98822,11
48.40039,9.98822,
48.39748,9.99635,11
48.39748,9.99635,
48.40152,9.97087,90
48.40152,9.97087,43
48.40152,9.97087,90
48.39239,9.98522,11
48.39239,9.98522,
48.39502,9.9706,22
48.39656,10.00179,50
48.39656,10.00179,43
48.39656,10.00179,50
48.39923,9.9976,43
48.39923,9.9976,50
48.39923,9.9976,50
48.40102,9.96085,25
48.40102,9.96085,43
48.40102,9.96085,22
48.40229,9.99968,3.7
48.40229,9.99968,11
48.36672,10.00896,
48.36672,10.00896,11
48.36571,9.94152,3.7
48.36571,9.94152,11
48.35988,9.98903,2.3
48.35988,9.98903,22
48.36571,9.94152,11
48.36571,9.94152,
48.35284,9.9703,22
48.36015,9.98818,11
48.36015,9.98818,
48.36417,9.94194,22
48.35116,9.97971,22
48.33089,9.96685,22
48.35318,9.97322,11
48.35318,9.97322,
48.36672,10.00896,3.7
48.36672,10.00896,11
48.45381,10.27795,22
48.4011,10.02229,90
48.45005,10.08238,22
48.46093,10.10351,22
48.38078,10.10287,22
48.45289,10.27786,22
48.39011,10.037,3.7
48.39011,10.037,11
48.49882,10.02912,22
48.38757,10.03312,90
48.38757,10.03312,50
48.43033,10.01815,11
48.43033,10.01815,
48.40912,10.03659,
48.40912,10.03659,11
48.55354,10.08268,22
48.39877,10.01205,
48.39877,10.01205,11
48.39417,10.05688,22
48.47459,10.08551,22
48.50059,10.1164,3.7
48.50059,10.1164,22
48.45763,10.27095,22
48.51592,10.17254,22
48.35528,10.15971,22
48.46093,10.10351,22
48.45706,10.03097,150
48.45706,10.03097,150
48.41269,10.01146,11
48.41269,10.01146,
48.39011,10.037,
48.39011,10.037,11
48.53897,10.12944,22
48.39179,10.02193,90
48.42849,10.29658,22
48.42739,10.12239,
48.42739,10.12239,22
48.4547,10.27368,22
48.45218,10.297,22
48.32473,10.04429,
48.32473,10.04429,11
48.4503,10.27644,22
48.39877,10.01124,3.7
48.39877,10.01124,11
48.48494,10.06112,22
48.45682,10.02965,50
48.45682,10.02965,22
48.45682,10.02965,90
48.44607,10.28304,
48.44607,10.28304,11
48.43748,10.2134,90
48.43748,10.2134,90
48.43748,10.2134,22
48.345,10.03294,22
48.40162,10.02012,3.7
48.40162,10.02012,11
48.42176,10.07716,22
48.32466,10.04424,3.7
48.32466,10.04424,11
48.36383,10.06896,22
48.3807,10.1031,22
48.4851,10.02871,22
48.42389,10.29884,22
48.38814,10.03549,50
48.38814,10.03549,
48.38814,10.03549,50
48.39362,10.01768,3.7
48.39362,10.01768,11
48.4567,10.27436,22
48.38519,10.04003,22
48.52992,10.09834,22
48.52906,10.19351,22
48.38214,10.10437,22
48.54243,10.02038,22
48.43753,10.05227,3.7
48.43753,10.05227,11
48.54088,10.2339,22
48.49335,10.11322,22
48.40117,10.02025,
48.40117,10.02025,11
48.38551,10.03233,22
48.44919,10.21984,
48.44919,10.21984,22
48.32818,10.03517,22
48.40908,10.02012,22
48.45435,10.2761,22
48.4972,10.12161,22
48.50066,10.12112,22
48.32813,10.03745,22
48.33367,10.03987,50
48.33367,10.03987,43
48.33367,10.03987,22
48.33367,10.03987,43
48.33367,10.03987,22
